seconds,timecode,file,reason,diff
5740.000,01:35:40,01-35-40_periodic.jpg,periodic,0.0507
5750.000,01:35:50,01-35-50_changed.jpg,changed,0.0897
5760.000,01:36:00,01-36-00_changed.jpg,changed,0.1154
5880.000,01:38:00,01-38-00_periodic.jpg,periodic,0.0003
5990.000,01:39:50,01-39-50_changed.jpg,changed,0.2216
6010.000,01:40:10,01-40-10_changed.jpg,changed,0.1870
6040.000,01:40:40,01-40-40_changed.jpg,changed,0.1828
6050.000,01:40:50,01-40-50_changed.jpg,changed,0.1854
6150.000,01:42:30,01-42-30_changed.jpg,changed,0.3670
6270.000,01:44:30,01-44-30_periodic.jpg,periodic,0.0195
6390.000,01:46:30,01-46-30_periodic.jpg,periodic,0.0391
6510.000,01:48:30,01-48-30_periodic.jpg,periodic,0.0260
6630.000,01:50:30,01-50-30_periodic.jpg,periodic,0.0407
6750.000,01:52:30,01-52-30_periodic.jpg,periodic,0.0261
6870.000,01:54:30,01-54-30_periodic.jpg,periodic,0.0094
6990.000,01:56:30,01-56-30_periodic.jpg,periodic,0.0138
7110.000,01:58:30,01-58-30_periodic.jpg,periodic,0.0034
7230.000,02:00:30,02-00-30_periodic.jpg,periodic,0.0232
7350.000,02:02:30,02-02-30_periodic.jpg,periodic,0.0083
7470.000,02:04:30,02-04-30_periodic.jpg,periodic,0.0087
7500.000,02:05:00,02-05-00_changed.jpg,changed,0.0797
7620.000,02:07:00,02-07-00_periodic.jpg,periodic,0.0389
7740.000,02:09:00,02-09-00_periodic.jpg,periodic,0.0526
7810.000,02:10:10,02-10-10_changed.jpg,changed,0.1132
7930.000,02:12:10,02-12-10_periodic.jpg,periodic,0.0667
8000.000,02:13:20,02-13-20_changed.jpg,changed,0.3591
8120.000,02:15:20,02-15-20_periodic.jpg,periodic,0.0571
8240.000,02:17:20,02-17-20_periodic.jpg,periodic,0.0060
8310.000,02:18:30,02-18-30_changed.jpg,changed,0.1278
8320.000,02:18:40,02-18-40_changed.jpg,changed,0.1149
8340.000,02:19:00,02-19-00_changed.jpg,changed,0.0931
8410.000,02:20:10,02-20-10_changed.jpg,changed,0.2295
8420.000,02:20:20,02-20-20_changed.jpg,changed,0.0984
8470.000,02:21:10,02-21-10_changed.jpg,changed,0.0989
8490.000,02:21:30,02-21-30_changed.jpg,changed,0.1262
8510.000,02:21:50,02-21-50_changed.jpg,changed,0.1133
8540.000,02:22:20,02-22-20_changed.jpg,changed,0.6827
8560.000,02:22:40,02-22-40_changed.jpg,changed,0.1766
8580.000,02:23:00,02-23-00_changed.jpg,changed,0.3108
8590.000,02:23:10,02-23-10_changed.jpg,changed,0.2674
8600.000,02:23:20,02-23-20_changed.jpg,changed,0.5075
8620.000,02:23:40,02-23-40_changed.jpg,changed,0.4974
8640.000,02:24:00,02-24-00_changed.jpg,changed,0.4976
8740.000,02:25:40,02-25-40_changed.jpg,changed,0.4139
8760.000,02:26:00,02-26-00_changed.jpg,changed,0.4164
8790.000,02:26:30,02-26-30_changed.jpg,changed,0.4761
8800.000,02:26:40,02-26-40_changed.jpg,changed,0.4809
8850.000,02:27:30,02-27-30_changed.jpg,changed,0.4364
8860.000,02:27:40,02-27-40_changed.jpg,changed,0.4346
8880.000,02:28:00,02-28-00_changed.jpg,changed,0.5851
8950.000,02:29:10,02-29-10_changed.jpg,changed,0.5913
8970.000,02:29:30,02-29-30_changed.jpg,changed,0.5980
9060.000,02:31:00,02-31-00_changed.jpg,changed,0.1166
9080.000,02:31:20,02-31-20_changed.jpg,changed,0.1123
9120.000,02:32:00,02-32-00_changed.jpg,changed,0.5840
9130.000,02:32:10,02-32-10_changed.jpg,changed,0.5540
9140.000,02:32:20,02-32-20_changed.jpg,changed,0.0784
9170.000,02:32:50,02-32-50_changed.jpg,changed,0.0863
9180.000,02:33:00,02-33-00_changed.jpg,changed,0.0833
9200.000,02:33:20,02-33-20_changed.jpg,changed,0.1540
9210.000,02:33:30,02-33-30_changed.jpg,changed,0.1670
9260.000,02:34:20,02-34-20_changed.jpg,changed,0.5719
