seconds,timecode,file,reason,diff
5805.000,01:36:45,01-36-45_changed.jpg,changed,0.0790
5820.000,01:37:00,01-37-00_changed.jpg,changed,0.0830
5880.000,01:38:00,01-38-00_changed.jpg,changed,0.0794
5985.000,01:39:45,01-39-45_changed.jpg,changed,0.0779
6135.000,01:42:15,01-42-15_changed.jpg,changed,0.0800
6165.000,01:42:45,01-42-45_changed.jpg,changed,0.0954
6255.000,01:44:15,01-44-15_changed.jpg,changed,0.0784
6420.000,01:47:00,01-47-00_changed.jpg,changed,0.0907
6540.000,01:49:00,01-49-00_changed.jpg,changed,0.0851
6555.000,01:49:15,01-49-15_changed.jpg,changed,0.1021
6585.000,01:49:45,01-49-45_changed.jpg,changed,0.0995
6600.000,01:50:00,01-50-00_changed.jpg,changed,0.0938
6615.000,01:50:15,01-50-15_changed.jpg,changed,0.0936
6705.000,01:51:45,01-51-45_changed.jpg,changed,0.0904
6825.000,01:53:45,01-53-45_changed.jpg,changed,0.0863
6885.000,01:54:45,01-54-45_changed.jpg,changed,0.0864
6930.000,01:55:30,01-55-30_changed.jpg,changed,0.0752
7035.000,01:57:15,01-57-15_changed.jpg,changed,0.0916
7185.000,01:59:45,01-59-45_changed.jpg,changed,0.0793
7215.000,02:00:15,02-00-15_changed.jpg,changed,0.0764
7260.000,02:01:00,02-01-00_changed.jpg,changed,0.0760
7305.000,02:01:45,02-01-45_changed.jpg,changed,0.0801
7320.000,02:02:00,02-02-00_changed.jpg,changed,0.0755
7365.000,02:02:45,02-02-45_changed.jpg,changed,0.0753
7380.000,02:03:00,02-03-00_changed.jpg,changed,0.0783
7395.000,02:03:15,02-03-15_changed.jpg,changed,0.0765
7455.000,02:04:15,02-04-15_changed.jpg,changed,0.0886
7470.000,02:04:30,02-04-30_changed.jpg,changed,0.0906
7485.000,02:04:45,02-04-45_changed.jpg,changed,0.0780
7515.000,02:05:15,02-05-15_changed.jpg,changed,0.0770
7545.000,02:05:45,02-05-45_changed.jpg,changed,0.0760
7575.000,02:06:15,02-06-15_changed.jpg,changed,0.0775
7755.000,02:09:15,02-09-15_periodic.jpg,periodic,0.0501
7800.000,02:10:00,02-10-00_changed.jpg,changed,0.0768
7905.000,02:11:45,02-11-45_changed.jpg,changed,0.0961
7920.000,02:12:00,02-12-00_changed.jpg,changed,0.3131
7935.000,02:12:15,02-12-15_changed.jpg,changed,0.3123
7965.000,02:12:45,02-12-45_changed.jpg,changed,0.1120
7980.000,02:13:00,02-13-00_changed.jpg,changed,0.0884
8160.000,02:16:00,02-16-00_periodic.jpg,periodic,0.0566
8280.000,02:18:00,02-18-00_changed.jpg,changed,0.0852
8385.000,02:19:45,02-19-45_changed.jpg,changed,0.0756
8535.000,02:22:15,02-22-15_changed.jpg,changed,0.0764
8700.000,02:25:00,02-25-00_changed.jpg,changed,0.1077
8715.000,02:25:15,02-25-15_changed.jpg,changed,0.1101
8775.000,02:26:15,02-26-15_changed.jpg,changed,0.0878
8790.000,02:26:30,02-26-30_changed.jpg,changed,0.0810
8970.000,02:29:30,02-29-30_periodic.jpg,periodic,0.0334
9150.000,02:32:30,02-32-30_periodic.jpg,periodic,0.0432
9330.000,02:35:30,02-35-30_periodic.jpg,periodic,0.0373
9390.000,02:36:30,02-36-30_changed.jpg,changed,0.0920
9570.000,02:39:30,02-39-30_periodic.jpg,periodic,0.0465
9675.000,02:41:15,02-41-15_changed.jpg,changed,0.1031
9690.000,02:41:30,02-41-30_changed.jpg,changed,0.1064
9825.000,02:43:45,02-43-45_changed.jpg,changed,0.0872
9885.000,02:44:45,02-44-45_changed.jpg,changed,0.0849
9945.000,02:45:45,02-45-45_changed.jpg,changed,0.0751
10125.000,02:48:45,02-48-45_periodic.jpg,periodic,0.0642
10230.000,02:50:30,02-50-30_changed.jpg,changed,0.0797
10290.000,02:51:30,02-51-30_changed.jpg,changed,0.0953
10335.000,02:52:15,02-52-15_changed.jpg,changed,0.0826
10425.000,02:53:45,02-53-45_changed.jpg,changed,0.0779
10455.000,02:54:15,02-54-15_changed.jpg,changed,0.0909
10470.000,02:54:30,02-54-30_changed.jpg,changed,0.1064
10650.000,02:57:30,02-57-30_changed.jpg,changed,0.0825
10800.000,03:00:00,03-00-00_changed.jpg,changed,0.1063
10815.000,03:00:15,03-00-15_changed.jpg,changed,0.1060
10995.000,03:03:15,03-03-15_periodic.jpg,periodic,0.0329
11115.000,03:05:15,03-05-15_changed.jpg,changed,0.0752
11265.000,03:07:45,03-07-45_changed.jpg,changed,0.0811
11295.000,03:08:15,03-08-15_changed.jpg,changed,0.0989
11355.000,03:09:15,03-09-15_changed.jpg,changed,0.0751
11505.000,03:11:45,03-11-45_changed.jpg,changed,0.0882
11520.000,03:12:00,03-12-00_changed.jpg,changed,0.1075
11580.000,03:13:00,03-13-00_changed.jpg,changed,0.0765
11685.000,03:14:45,03-14-45_changed.jpg,changed,0.0874
11820.000,03:17:00,03-17-00_changed.jpg,changed,0.1211
11835.000,03:17:15,03-17-15_changed.jpg,changed,0.0924
11865.000,03:17:45,03-17-45_changed.jpg,changed,0.0760
12045.000,03:20:45,03-20-45_periodic.jpg,periodic,0.0557
12075.000,03:21:15,03-21-15_changed.jpg,changed,0.0788
12165.000,03:22:45,03-22-45_changed.jpg,changed,0.0776
12315.000,03:25:15,03-25-15_changed.jpg,changed,0.0797
12375.000,03:26:15,03-26-15_changed.jpg,changed,0.0768
12450.000,03:27:30,03-27-30_changed.jpg,changed,0.0848
12630.000,03:30:30,03-30-30_periodic.jpg,periodic,0.0610
12810.000,03:33:30,03-33-30_periodic.jpg,periodic,0.0577
12900.000,03:35:00,03-35-00_changed.jpg,changed,0.0759
13080.000,03:38:00,03-38-00_periodic.jpg,periodic,0.0290
13170.000,03:39:30,03-39-30_changed.jpg,changed,0.0962
13350.000,03:42:30,03-42-30_changed.jpg,changed,0.0754
13530.000,03:45:30,03-45-30_periodic.jpg,periodic,0.0607
13710.000,03:48:30,03-48-30_periodic.jpg,periodic,0.0339
13890.000,03:51:30,03-51-30_periodic.jpg,periodic,0.0658
14055.000,03:54:15,03-54-15_changed.jpg,changed,0.0777
14085.000,03:54:45,03-54-45_changed.jpg,changed,0.4378
14100.000,03:55:00,03-55-00_changed.jpg,changed,0.3323
14115.000,03:55:15,03-55-15_changed.jpg,changed,0.3568
14130.000,03:55:30,03-55-30_changed.jpg,changed,0.1026
14145.000,03:55:45,03-55-45_changed.jpg,changed,0.1380
