seconds,timecode,file,reason,diff
6470.000,01:47:50,01-47-50_periodic.jpg,periodic,0.0078
6590.000,01:49:50,01-49-50_periodic.jpg,periodic,0.0104
6710.000,01:51:50,01-51-50_periodic.jpg,periodic,0.0084
6830.000,01:53:50,01-53-50_periodic.jpg,periodic,0.0096
6950.000,01:55:50,01-55-50_periodic.jpg,periodic,0.0017
7070.000,01:57:50,01-57-50_periodic.jpg,periodic,0.0057
7190.000,01:59:50,01-59-50_periodic.jpg,periodic,0.0069
7310.000,02:01:50,02-01-50_periodic.jpg,periodic,0.0110
7430.000,02:03:50,02-03-50_periodic.jpg,periodic,0.0007
7550.000,02:05:50,02-05-50_periodic.jpg,periodic,0.0404
7670.000,02:07:50,02-07-50_periodic.jpg,periodic,0.0296
7760.000,02:09:20,02-09-20_changed.jpg,changed,0.0864
7850.000,02:10:50,02-10-50_changed.jpg,changed,0.0782
7970.000,02:12:50,02-12-50_periodic.jpg,periodic,0.0014
8090.000,02:14:50,02-14-50_periodic.jpg,periodic,0.0017
8210.000,02:16:50,02-16-50_periodic.jpg,periodic,0.0268
8260.000,02:17:40,02-17-40_changed.jpg,changed,0.0975
8270.000,02:17:50,02-17-50_changed.jpg,changed,0.0978
8280.000,02:18:00,02-18-00_changed.jpg,changed,0.0977
8400.000,02:20:00,02-20-00_periodic.jpg,periodic,0.0111
8520.000,02:22:00,02-22-00_periodic.jpg,periodic,0.0006
8610.000,02:23:30,02-23-30_changed.jpg,changed,0.0800
8730.000,02:25:30,02-25-30_periodic.jpg,periodic,0.0125
8850.000,02:27:30,02-27-30_periodic.jpg,periodic,0.0224
8970.000,02:29:30,02-29-30_periodic.jpg,periodic,0.0347
9090.000,02:31:30,02-31-30_periodic.jpg,periodic,0.0312
9210.000,02:33:30,02-33-30_periodic.jpg,periodic,0.0305
9330.000,02:35:30,02-35-30_periodic.jpg,periodic,0.0334
9450.000,02:37:30,02-37-30_periodic.jpg,periodic,0.0343
9470.000,02:37:50,02-37-50_changed.jpg,changed,0.0898
9480.000,02:38:00,02-38-00_changed.jpg,changed,0.0816
9520.000,02:38:40,02-38-40_changed.jpg,changed,0.0820
9560.000,02:39:20,02-39-20_changed.jpg,changed,0.0823
9680.000,02:41:20,02-41-20_periodic.jpg,periodic,0.0180
9800.000,02:43:20,02-43-20_periodic.jpg,periodic,0.0088
9830.000,02:43:50,02-43-50_changed.jpg,changed,0.4337
9840.000,02:44:00,02-44-00_changed.jpg,changed,0.4299
